id,experiment_uuid,participant_id,created_at,updated_at,trial_number,trial_type,trial_category,stimulus,response,response_time,firstStim,secondStim,cupFullness,tableType,y_position,dispImage_duration,accuracy,correct_response,trial_duration,time_elapsed,timestamp,user_agent
403,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:34:59.699504,2026-02-12 15:34:59.699504,67,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",386.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,202.0,200.0,1.0,j,,226280,2026-02-12T15:34:49.213Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
393,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:34:58.670465,2026-02-12 15:34:58.670465,76,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",464.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,200.0,500.0,1.0,j,,229725,2026-02-12T15:34:52.659Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
398,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:34:59.623918,2026-02-12 15:34:59.623918,85,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",339.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,133.0,200.0,1.0,j,,232436,2026-02-12T15:34:55.369Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
421,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:01.794963,2026-02-12 15:35:01.794963,94,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1146.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,81.0,500.0,1.0,f,,236553,2026-02-12T15:34:59.486Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
428,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:05.434574,2026-02-12 15:35:05.434574,103,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1256.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,425.0,200.0,1.0,f,,240193,2026-02-12T15:35:03.126Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
435,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:09.149598,2026-02-12 15:35:09.149598,112,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1152.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,343.0,300.0,1.0,f,,243907,2026-02-12T15:35:06.840Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
442,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:12.428389,2026-02-12 15:35:12.428389,121,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",709.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,339.0,300.0,1.0,f,,247184,2026-02-12T15:35:10.117Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
449,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:15.827312,2026-02-12 15:35:15.827312,130,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",428.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,298.0,500.0,1.0,f,,250582,2026-02-12T15:35:13.515Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
456,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:19.493887,2026-02-12 15:35:19.493887,139,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1084.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,303.0,300.0,1.0,j,,254245,2026-02-12T15:35:17.178Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
463,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:23.012722,2026-02-12 15:35:23.012722,148,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1158.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,427.0,200.0,1.0,j,,257765,2026-02-12T15:35:20.698Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
470,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:26.777864,2026-02-12 15:35:26.777864,157,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",701.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,70.0,500.0,1.0,f,,261453,2026-02-12T15:35:24.387Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
477,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:30.751437,2026-02-12 15:35:30.751437,166,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1064.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,421.0,500.0,1.0,j,,265502,2026-02-12T15:35:28.435Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
484,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:34.084548,2026-02-12 15:35:34.084548,175,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",952.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,431.0,200.0,1.0,j,,268826,2026-02-12T15:35:31.759Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
491,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:37.718856,2026-02-12 15:35:37.718856,184,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1294.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,363.0,200.0,1.0,j,,272473,2026-02-12T15:35:35.406Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
498,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:42.182370,2026-02-12 15:35:42.182370,193,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1884.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,257.0,300.0,1.0,f,,276935,2026-02-12T15:35:39.868Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
505,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:46.332422,2026-02-12 15:35:46.332422,202,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",1171.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,317.0,500.0,1.0,j,,281067,2026-02-12T15:35:44.000Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
512,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:49.549694,2026-02-12 15:35:49.549694,211,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",671.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,53.0,300.0,1.0,j,,284307,2026-02-12T15:35:47.240Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
519,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:52.786764,2026-02-12 15:35:52.786764,220,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",272.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,234.0,500.0,1.0,f,,287541,2026-02-12T15:35:50.474Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
526,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:55.543425,2026-02-12 15:35:55.543425,229,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",385.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,283.0,200.0,1.0,f,,290296,2026-02-12T15:35:53.229Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
533,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:35:59.079021,2026-02-12 15:35:59.079021,238,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",539.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,86.0,500.0,1.0,f,,293831,2026-02-12T15:35:56.764Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
540,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:36:02.343013,2026-02-12 15:36:02.343013,247,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",925.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,421.0,200.0,1.0,f,,297101,2026-02-12T15:36:00.034Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
547,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:36:06.232918,2026-02-12 15:36:06.232918,256,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",909.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,118.0,500.0,1.0,j,,300987,2026-02-12T15:36:03.920Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
554,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:36:09.342063,2026-02-12 15:36:09.342063,265,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",534.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,50.0,300.0,1.0,j,,304103,2026-02-12T15:36:07.036Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
561,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:36:12.856871,2026-02-12 15:36:12.856871,274,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",930.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,152.0,300.0,1.0,f,,307609,2026-02-12T15:36:10.542Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
568,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:36:17.027289,2026-02-12 15:36:17.027289,283,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",1814.0,src/assets/stimuli/cups/cupFull_posRight_tableGroove,src/assets/stimuli/cups/cupFull_posRight_tableGroove,Full,Groove,178.0,200.0,1.0,f,,311779,2026-02-12T15:36:14.712Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
575,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:36:20.555333,2026-02-12 15:36:20.555333,292,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",548.0,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,src/assets/stimuli/cups/cupFull_posRight_tablePlatform,Full,Platform,281.0,500.0,1.0,f,,315308,2026-02-12T15:36:18.242Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
582,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:36:23.716890,2026-02-12 15:36:23.716890,301,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",576.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,Full,Flat,395.0,300.0,1.0,j,,318473,2026-02-12T15:36:21.406Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
589,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:36:27.079600,2026-02-12 15:36:27.079600,310,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",942.0,src/assets/stimuli/cups/cupFull_posRight_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,226.0,200.0,1.0,f,,321781,2026-02-12T15:36:24.715Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
596,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:36:30.070692,2026-02-12 15:36:30.070692,319,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",452.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,223.0,300.0,1.0,f,,324812,2026-02-12T15:36:27.745Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
603,6023b648-b34a-4a61-89e8-2589fb1b6e39,697f8ef174d9548447b5d930,2026-02-12 15:36:33.482245,2026-02-12 15:36:33.482245,328,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",464.0,src/assets/stimuli/cups/cupFull_posCenter_tableFlat,src/assets/stimuli/cups/cupFull_posRight_tableFlat,Full,Flat,213.0,500.0,1.0,j,,328240,2026-02-12T15:36:31.173Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
611,6023b648-b34a-4a61-89e8-2589fb1b6e39,6980a81a24fef72ff6464c05,2026-02-13 13:08:32.116507,2026-02-13 13:08:32.116507,13,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",2111.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,143.0,300.0,1.0,f,,77420,2026-02-13T13:08:31.086Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0"
618,6023b648-b34a-4a61-89e8-2589fb1b6e39,6980a81a24fef72ff6464c05,2026-02-13 13:08:35.447048,2026-02-13 13:08:35.447048,22,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""f""",978.0,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,src/assets/stimuli/cups/cupFull_posCenter_tablePlatform,Full,Platform,494.0,200.0,1.0,f,,80751,2026-02-13T13:08:34.417Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0"
625,6023b648-b34a-4a61-89e8-2589fb1b6e39,6980a81a24fef72ff6464c05,2026-02-13 13:08:38.740227,2026-02-13 13:08:38.740227,31,html-keyboard-response,answerexpt,"<div style=""position: fixed; top: 50px; left: 50%; transform: translateX(-50%); text-align: center;"">f = same; j = different</div>","""j""",919.0,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,src/assets/stimuli/cups/cupFull_posCenter_tableGroove,Full,Groove,256.0,200.0,0.0,f,,84044,2026-02-13T13:08:37.710Z,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0"
